CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,820,3,3,3,270,2,34,23,3,369,2,3,0,0,0,709,0,49,758,1177
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,821,5,5,45,814,4,32,36,14,612,18,10,1,0,0,1586,1,73,1660,2714
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,822,4,4,31,625,5,157,32,5,448,19,8,0,2,0,1332,0,73,1405,2139
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,823,3,3,4,208,2,15,30,5,514,1,1,1,0,0,781,0,32,813,1305
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,824,1,1,1,3,4,1,169,0,175,0,0,0,0,0,353,0,12,365,694
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,825,2,2,21,288,5,22,68,9,395,7,0,0,0,0,815,0,35,850,1297
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,826,2,2,17,295,1,46,36,15,395,5,5,0,0,0,815,0,52,867,1391
1,10,DURANGO,15,PUEBLO NUEVO,14,MEZQUITAL,827,3,3,8,197,1,21,40,7,562,7,2,0,0,0,845,4,39,888,1371
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1015,4,4,156,470,58,56,61,65,783,31,15,1,4,0,1700,4,113,1817,2227
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1016,2,2,61,190,37,10,14,29,225,7,4,0,1,0,578,0,37,615,1267
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,3,3,123,380,27,31,28,36,427,19,5,0,3,0,1079,0,76,1155,2152
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1018,2,2,119,252,27,14,20,41,260,10,6,0,1,0,750,0,36,786,1396
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1019,3,3,116,338,33,19,44,50,417,12,4,0,1,0,1034,0,82,1116,2246
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1020,3,3,76,306,25,23,17,29,324,8,5,0,1,0,814,1,37,852,1595
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1021,3,3,103,304,23,21,26,57,398,26,12,0,1,0,971,0,55,1026,1979
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1022,2,2,71,230,12,18,9,34,197,9,6,0,2,0,588,0,26,614,1079
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1023,3,3,112,284,32,21,16,46,506,7,7,1,1,0,1033,2,63,1098,2179
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,5,5,207,503,46,43,48,83,723,24,15,0,1,0,1693,1,94,1788,3419
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1025,1,1,5,116,2,0,7,0,106,2,2,0,0,0,240,0,13,253,477
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1026,1,1,3,45,0,2,2,1,37,2,0,0,0,0,92,0,3,95,144
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1027,1,1,26,159,7,14,9,7,129,11,4,0,0,0,366,0,26,392,728
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1028,2,2,22,110,48,10,11,14,179,3,2,0,1,0,400,0,31,431,926
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1029,2,2,7,178,16,7,9,4,193,7,0,0,0,0,421,0,24,445,881
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1030,1,1,29,128,0,8,10,2,98,3,1,0,0,0,279,0,9,288,520
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1031,1,1,15,57,0,3,1,1,71,0,2,0,0,0,150,0,13,163,392
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1032,1,1,13,55,0,6,0,3,41,4,0,0,0,0,122,0,7,129,268
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1033,1,1,9,69,1,5,8,6,84,1,2,0,0,0,185,0,17,202,431
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1034,1,1,14,122,0,10,7,14,125,2,3,0,0,0,297,0,13,310,675
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1035,1,1,19,77,1,12,5,4,129,3,1,0,0,0,251,0,10,261,480
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1037,2,2,15,82,4,15,18,6,250,2,2,0,0,0,394,1,63,458,808
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1038,1,1,3,32,2,11,6,4,92,0,1,0,0,0,151,0,13,164,270
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1039,1,1,6,13,0,2,11,2,61,1,0,0,0,0,96,0,5,101,284
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1040,1,1,47,104,20,15,28,11,169,1,5,0,0,0,400,18,8,426,711
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1041,1,1,2,19,0,9,32,0,93,0,0,0,0,0,155,0,8,163,300
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1042,1,1,5,50,0,5,34,1,213,0,0,0,0,0,308,0,11,319,565
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1043,2,2,14,74,0,6,5,3,150,0,1,0,0,0,253,0,25,278,426
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1044,1,1,38,65,12,7,5,5,208,1,5,0,0,0,346,1,11,358,599
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1045,1,1,11,81,3,6,2,1,89,0,0,0,0,0,193,0,10,203,546
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1046,2,2,9,56,3,8,15,3,443,0,0,0,0,0,537,0,25,562,1022
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1047,1,1,23,78,0,13,2,3,193,0,0,1,0,0,313,0,9,322,609
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1048,1,1,3,31,4,14,3,4,81,4,0,0,0,0,144,0,6,150,264
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1049,1,1,33,54,3,9,4,3,121,5,4,0,0,0,236,0,13,249,445
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,2,2,32,76,7,14,78,3,207,0,0,0,0,0,417,0,30,447,1101
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1051,1,1,1,19,1,10,13,0,181,1,0,0,0,0,226,0,17,243,425
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1052,1,1,1,48,0,12,15,1,188,0,0,0,0,0,265,4,8,277,468
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1053,1,1,9,32,1,6,59,1,97,1,0,0,0,0,206,0,12,218,431
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1054,1,1,5,73,0,4,3,0,47,1,1,0,0,0,134,0,9,143,217
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1055,1,1,8,63,0,3,3,1,151,3,3,0,0,0,235,0,10,245,420
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1060,1,1,0,10,0,11,10,1,117,0,0,0,0,0,149,0,12,161,302
1,10,DURANGO,15,PUEBLO NUEVO,24,PUEBLO NUEVO,1061,2,2,8,190,4,37,35,3,285,0,0,0,0,0,562,2,37,601,1334
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1263,2,2,48,135,20,30,30,3,195,5,2,0,0,0,468,1,37,506,889
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1264,2,2,50,116,12,24,9,14,159,5,4,1,0,0,394,0,28,422,804
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1265,2,2,37,102,26,22,27,14,196,8,3,0,1,0,436,0,34,470,833
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1266,2,2,61,159,56,46,44,12,276,8,3,2,1,0,668,2,61,731,1244
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1267,1,1,3,3,2,12,16,1,55,1,0,1,0,0,94,0,13,107,180
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1268,1,1,12,25,13,19,32,2,162,0,0,0,0,0,265,0,11,276,602
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1269,1,1,19,18,6,13,7,5,68,0,0,1,0,0,137,0,14,151,228
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1271,1,1,22,10,13,25,22,0,70,2,1,0,0,0,165,0,19,184,317
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1272,1,1,12,6,15,11,15,2,41,1,0,0,0,0,103,0,9,112,185
1,10,DURANGO,15,PUEBLO NUEVO,34,SUCHIL,1273,1,1,42,31,2,14,55,2,140,1,3,0,0,0,290,0,17,307,432
